,Manufaturer,Sales,Year,Quarter,Index,Ratio
2348,Kia Motors Corp,54777.0,2014,Q1,,
2349,Kia Motors Corp,41218.0,2014,Q1,,
2350,Kia Motors Corp,37011.0,2014,Q1,,
2351,Kia Motors Corp,33631.0,2013,Q4,,
2352,Kia Motors Corp,45411.0,2013,Q4,,
2353,Kia Motors Corp,39754.0,2013,Q4,,
2354,Kia Motors Corp,38003.0,2013,Q3,,
2355,Kia Motors Corp,52025.0,2013,Q3,,
2356,Kia Motors Corp,49004.0,2013,Q3,,
2357,Kia Motors Corp,50536.0,2013,Q2,,
2358,Kia Motors Corp,52327.0,2013,Q2,,
2359,Kia Motors Corp,47556.0,2013,Q2,,
2360,Kia Motors Corp,49125.0,2013,Q1,,
2361,Kia Motors Corp,41505.0,2013,Q1,,
2362,Kia Motors Corp,36302.0,2013,Q1,,
2363,Kia Motors Corp,39178.0,2012,Q4,,
2364,Kia Motors Corp,41055.0,2012,Q4,,
2365,Kia Motors Corp,42452.0,2012,Q4,,
2366,Kia Motors Corp,48105.0,2012,Q3,,
2367,Kia Motors Corp,50028.0,2012,Q3,,
2368,Kia Motors Corp,48074.0,2012,Q3,,
2369,Kia Motors Corp,51326.0,2012,Q2,,
2370,Kia Motors Corp,51771.0,2012,Q2,,
2371,Kia Motors Corp,47550.0,2012,Q2,,
2372,Kia Motors Corp,57505.0,2012,Q1,,
2373,Kia Motors Corp,45038.0,2012,Q1,,
2374,Kia Motors Corp,35517.0,2012,Q1,,
2375,Kia Motors Corp,43390.0,2011,Q4,,
2376,Kia Motors Corp,37007.0,2011,Q4,,
2377,Kia Motors Corp,37690.0,2011,Q4,,
2378,Kia Motors Corp,35609.0,2011,Q3,,
2379,Kia Motors Corp,41188.0,2011,Q3,,
2380,Kia Motors Corp,45504.0,2011,Q3,,
2381,Kia Motors Corp,45044.0,2011,Q2,,
2382,Kia Motors Corp,48212.0,2011,Q2,,
2383,Kia Motors Corp,47074.0,2011,Q2,,
2384,Kia Motors Corp,44179.0,2011,Q1,,
2385,Kia Motors Corp,32806.0,2011,Q1,,
2386,Kia Motors Corp,27789.0,2011,Q1,,
2387,Kia Motors Corp,30444.0,2010,Q4,,
2388,Kia Motors Corp,26601.0,2010,Q4,,
2389,Kia Motors Corp,31199.0,2010,Q4,,
2390,Kia Motors Corp,30071.0,2010,Q3,,
2391,Kia Motors Corp,32465.0,2010,Q3,,
2392,Kia Motors Corp,35419.0,2010,Q3,,
2393,Kia Motors Corp,31906.0,2010,Q2,,
2394,Kia Motors Corp,31431.0,2010,Q2,,
2395,Kia Motors Corp,30036.0,2010,Q2,,
2396,Kia Motors Corp,30522.0,2010,Q1,,
2397,Kia Motors Corp,24052.0,2010,Q1,,
2398,Kia Motors Corp,22123.0,2010,Q1,,
2399,Kia Motors Corp,21048.0,2009,Q4,,
2400,Kia Motors Corp,17955.0,2009,Q4,,
2401,Kia Motors Corp,22490.0,2009,Q4,,
2402,Kia Motors Corp,21623.0,2009,Q3,,
2403,Kia Motors Corp,40198.0,2009,Q3,,
2404,Kia Motors Corp,29345.0,2009,Q3,,
2405,Kia Motors Corp,26845.0,2009,Q2,,
2406,Kia Motors Corp,26060.0,2009,Q2,,
2407,Kia Motors Corp,25606.0,2009,Q2,,
2408,Kia Motors Corp,24724.0,2009,Q1,,
2409,Kia Motors Corp,22073.0,2009,Q1,,
2410,Kia Motors Corp,22096.0,2009,Q1,,
2411,Kia Motors Corp,14644.0,2008,Q4,,
2412,Kia Motors Corp,15182.0,2008,Q4,,
2413,Kia Motors Corp,15483.0,2008,Q4,,
2414,Kia Motors Corp,17383.0,2008,Q3,,
2415,Kia Motors Corp,25065.0,2008,Q3,,
2416,Kia Motors Corp,28021.0,2008,Q3,,
2417,Kia Motors Corp,28292.0,2008,Q2,,
2418,Kia Motors Corp,31047.0,2008,Q2,,
2419,Kia Motors Corp,30066.0,2008,Q2,,
2420,Kia Motors Corp,24871.0,2008,Q1,,
2421,Kia Motors Corp,21988.0,2008,Q1,,
2422,Kia Motors Corp,21355.0,2008,Q1,,
2423,Kia Motors Corp,24068.0,2007,Q4,,
2424,Kia Motors Corp,24177.0,2007,Q4,,
2425,Kia Motors Corp,25185.0,2007,Q4,,
2426,Kia Motors Corp,24087.0,2007,Q3,,
2427,Kia Motors Corp,26874.0,2007,Q3,,
2428,Kia Motors Corp,26690.0,2007,Q3,,
2429,Kia Motors Corp,26288.0,2007,Q2,,
2430,Kia Motors Corp,28494.0,2007,Q2,,
2431,Kia Motors Corp,26007.0,2007,Q2,,
2432,Kia Motors Corp,27567.0,2007,Q1,,
2433,Kia Motors Corp,23512.0,2007,Q1,,
2434,Kia Motors Corp,22524.0,2007,Q1,,
2435,Kia Motors Corp,30004.0,2006,Q4,,
2436,Kia Motors Corp,22203.0,2006,Q4,,
2437,Kia Motors Corp,20097.0,2006,Q4,,
2438,Kia Motors Corp,23877.0,2006,Q3,,
2439,Kia Motors Corp,25114.0,2006,Q3,,
2440,Kia Motors Corp,26429.0,2006,Q3,,
2441,Kia Motors Corp,27443.0,2006,Q2,,
2442,Kia Motors Corp,26494.0,2006,Q2,,
2443,Kia Motors Corp,27808.0,2006,Q2,,
2444,Kia Motors Corp,26004.0,2006,Q1,,
2445,Kia Motors Corp,20719.0,2006,Q1,,
2446,Kia Motors Corp,18110.0,2006,Q1,,
2447,Kia Motors Corp,18767.0,2005,Q4,,
2448,Kia Motors Corp,20091.0,2005,Q4,,
2449,Kia Motors Corp,20631.0,2005,Q4,,
2450,Kia Motors Corp,23404.0,2005,Q3,,
2451,Kia Motors Corp,23820.0,2005,Q3,,
2452,Kia Motors Corp,26052.0,2005,Q3,,
2453,Kia Motors Corp,27095.0,2005,Q2,,
2454,Kia Motors Corp,25503.0,2005,Q2,,
2455,Kia Motors Corp,27158.0,2005,Q2,,
2456,Kia Motors Corp,25722.0,2005,Q1,,
2457,Kia Motors Corp,20454.0,2005,Q1,,
2458,Kia Motors Corp,17154.0,2005,Q1,,
2459,Kia Motors Corp,20108.0,2004,Q4,,
2460,Kia Motors Corp,23303.0,2004,Q4,,
2461,Kia Motors Corp,22973.0,2004,Q4,,
2462,Kia Motors Corp,23001.0,2004,Q3,,
2463,Kia Motors Corp,21132.0,2004,Q3,,
2464,Kia Motors Corp,23637.0,2004,Q3,,
2465,Kia Motors Corp,27636.0,2004,Q2,,
2466,Kia Motors Corp,25443.0,2004,Q2,,
2467,Kia Motors Corp,23438.0,2004,Q2,,
2468,Kia Motors Corp,23769.0,2004,Q1,,
2469,Kia Motors Corp,18586.0,2004,Q1,,
2470,Kia Motors Corp,17029.0,2004,Q1,,
2471,Kia Motors Corp,18555.0,2003,Q4,,
2472,Kia Motors Corp,16173.0,2003,Q4,,
2473,Kia Motors Corp,15181.0,2003,Q4,,
2474,Kia Motors Corp,19269.0,2003,Q3,,
2475,Kia Motors Corp,24758.0,2003,Q3,,
2476,Kia Motors Corp,24009.0,2003,Q3,,
2477,Kia Motors Corp,20311.0,2003,Q2,,
2478,Kia Motors Corp,22007.0,2003,Q2,,
2479,Kia Motors Corp,19542.0,2003,Q2,,
2480,Kia Motors Corp,21353.0,2003,Q1,,
2481,Kia Motors Corp,17769.0,2003,Q1,,
2482,Kia Motors Corp,18524.0,2003,Q1,,
2483,Kia Motors Corp,14625.0,2002,Q4,,
2484,Kia Motors Corp,18741.0,2002,Q4,,
2485,Kia Motors Corp,17960.0,2002,Q4,,
2486,Kia Motors Corp,18179.0,2002,Q3,,
2487,Kia Motors Corp,23564.0,2002,Q3,,
2488,Kia Motors Corp,23061.0,2002,Q3,,
2489,Kia Motors Corp,22498.0,2002,Q2,,
2490,Kia Motors Corp,22790.0,2002,Q2,,
2491,Kia Motors Corp,20366.0,2002,Q2,,
2492,Kia Motors Corp,21478.0,2002,Q1,,
2493,Kia Motors Corp,17509.0,2002,Q1,,
2494,Kia Motors Corp,16574.0,2002,Q1,,
2495,Kia Motors Corp,17363.0,2001,Q4,,
2496,Kia Motors Corp,16936.0,2001,Q4,,
2497,Kia Motors Corp,24523.0,2001,Q4,,
2498,Kia Motors Corp,20585.0,2001,Q3,,
2499,Kia Motors Corp,23276.0,2001,Q3,,
2500,Kia Motors Corp,19405.0,2001,Q3,,
2501,Kia Motors Corp,21188.0,2001,Q2,,
2502,Kia Motors Corp,20048.0,2001,Q2,,
2503,Kia Motors Corp,16060.0,2001,Q2,,
2504,Kia Motors Corp,19159.0,2001,Q1,,
2505,Kia Motors Corp,12665.0,2001,Q1,,
2506,Kia Motors Corp,12513.0,2001,Q1,,
2507,Kia Motors Corp,14510.0,2000,Q4,,
2508,Kia Motors Corp,12643.0,2000,Q4,,
2509,Kia Motors Corp,13726.0,2000,Q4,,
2510,Kia Motors Corp,16438.0,2000,Q3,,
2511,Kia Motors Corp,16454.0,2000,Q3,,
2512,Kia Motors Corp,12300.0,2000,Q3,,
2513,Kia Motors Corp,16140.0,2000,Q2,,
2514,Kia Motors Corp,13709.0,2000,Q2,,
2515,Kia Motors Corp,12422.0,2000,Q2,,
2516,Kia Motors Corp,12729.0,2000,Q1,,
2517,Kia Motors Corp,11392.0,2000,Q1,,
2518,Kia Motors Corp,8143.0,2000,Q1,,
2519,Mazda Motor Corp,20045.0,2019,Q1,,
2520,Mazda Motor Corp,25870.0,2018,Q4,,
2521,Mazda Motor Corp,20660.0,2018,Q4,,
2522,Mazda Motor Corp,18673.0,2018,Q4,,
2523,Mazda Motor Corp,21257.0,2018,Q3,,
2524,Mazda Motor Corp,25816.0,2018,Q3,,
2525,Mazda Motor Corp,24125.0,2018,Q3,,
2526,Mazda Motor Corp,17423.0,2018,Q2,,
2527,Mazda Motor Corp,29980.0,2018,Q2,,
2528,Mazda Motor Corp,23056.0,2018,Q2,,
2529,Mazda Motor Corp,33302.0,2018,Q1,,
2530,Mazda Motor Corp,25731.0,2018,Q1,,
2531,Mazda Motor Corp,24962.0,2018,Q1,,
2532,Mazda Motor Corp,26893.0,2017,Q4,,
2533,Mazda Motor Corp,21469.0,2017,Q4,,
2534,Mazda Motor Corp,20811.0,2017,Q4,,
2535,Mazda Motor Corp,25738.0,2017,Q3,,
2536,Mazda Motor Corp,25846.0,2017,Q3,,
2537,Mazda Motor Corp,27089.0,2017,Q3,,
2538,Mazda Motor Corp,22342.0,2017,Q2,,
2539,Mazda Motor Corp,26047.0,2017,Q2,,
2540,Mazda Motor Corp,24164.0,2017,Q2,,
2541,Mazda Motor Corp,24549.0,2017,Q1,,
2542,Mazda Motor Corp,22824.0,2017,Q1,,
2543,Mazda Motor Corp,21698.0,2017,Q1,,
2544,Mazda Motor Corp,28754.0,2016,Q4,,
2545,Mazda Motor Corp,22041.0,2016,Q4,,
2546,Mazda Motor Corp,22711.0,2016,Q4,,
2547,Mazda Motor Corp,24889.0,2016,Q3,,
2548,Mazda Motor Corp,26109.0,2016,Q3,,
2549,Mazda Motor Corp,27915.0,2016,Q3,,
2550,Mazda Motor Corp,26188.0,2016,Q2,,
2551,Mazda Motor Corp,28328.0,2016,Q2,,
2552,Mazda Motor Corp,26195.0,2016,Q2,,
2553,Mazda Motor Corp,23396.0,2016,Q1,,
2554,Mazda Motor Corp,21544.0,2016,Q1,,
2555,Mazda Motor Corp,19703.0,2016,Q1,,
2556,Mazda Motor Corp,29294.0,2015,Q4,,
2557,Mazda Motor Corp,22732.0,2015,Q4,,
2558,Mazda Motor Corp,25451.0,2015,Q4,,
2559,Mazda Motor Corp,25616.0,2015,Q3,,
2560,Mazda Motor Corp,29938.0,2015,Q3,,
2561,Mazda Motor Corp,27157.0,2015,Q3,,
2562,Mazda Motor Corp,27223.0,2015,Q2,,
2563,Mazda Motor Corp,29606.0,2015,Q2,,
2564,Mazda Motor Corp,24123.0,2015,Q2,,
2565,Mazda Motor Corp,32123.0,2015,Q1,,
2566,Mazda Motor Corp,25650.0,2015,Q1,,
2567,Mazda Motor Corp,20271.0,2015,Q1,,
2568,Mazda Motor Corp,24808.0,2014,Q4,,
2569,Mazda Motor Corp,21242.0,2014,Q4,,
2570,Mazda Motor Corp,18798.0,2014,Q4,,
2571,Mazda Motor Corp,23980.0,2014,Q3,,
2572,Mazda Motor Corp,31305.0,2014,Q3,,
2573,Mazda Motor Corp,29238.0,2014,Q3,,
2574,Mazda Motor Corp,26208.0,2014,Q2,,
2575,Mazda Motor Corp,29731.0,2014,Q2,,
2576,Mazda Motor Corp,22434.0,2014,Q2,,
2577,Mazda Motor Corp,34903.0,2014,Q1,,
2578,Mazda Motor Corp,24341.0,2014,Q1,,
2579,Mazda Motor Corp,18813.0,2014,Q1,,
2580,Mazda Motor Corp,22964.0,2013,Q4,,
2581,Mazda Motor Corp,20754.0,2013,Q4,,
2582,Mazda Motor Corp,19738.0,2013,Q4,,
2583,Mazda Motor Corp,22464.0,2013,Q3,,
2584,Mazda Motor Corp,28106.0,2013,Q3,,
2585,Mazda Motor Corp,24977.0,2013,Q3,,
2586,Mazda Motor Corp,22496.0,2013,Q2,,
2587,Mazda Motor Corp,24270.0,2013,Q2,,
2588,Mazda Motor Corp,19894.0,2013,Q2,,
2589,Mazda Motor Corp,32028.0,2013,Q1,,
2590,Mazda Motor Corp,24936.0,2013,Q1,,
2591,Mazda Motor Corp,21319.0,2013,Q1,,
2592,Mazda Motor Corp,27253.0,2012,Q4,,
2593,Mazda Motor Corp,21691.0,2012,Q4,,
2594,Mazda Motor Corp,18622.0,2012,Q4,,
2595,Mazda Motor Corp,24135.0,2012,Q3,,
2596,Mazda Motor Corp,22234.0,2012,Q3,,
2597,Mazda Motor Corp,19318.0,2012,Q3,,
2598,Mazda Motor Corp,19911.0,2012,Q2,,
2599,Mazda Motor Corp,20357.0,2012,Q2,,
2600,Mazda Motor Corp,21506.0,2012,Q2,,
2601,Mazda Motor Corp,32376.0,2012,Q1,,
2602,Mazda Motor Corp,25651.0,2012,Q1,,
2603,Mazda Motor Corp,23996.0,2012,Q1,,
2604,Mazda Motor Corp,22353.0,2011,Q4,,
2605,Mazda Motor Corp,18432.0,2011,Q4,,
2606,Mazda Motor Corp,18326.0,2011,Q4,,
2607,Mazda Motor Corp,25521.0,2011,Q3,,
2608,Mazda Motor Corp,22632.0,2011,Q3,,
2609,Mazda Motor Corp,20783.0,2011,Q3,,
2610,Mazda Motor Corp,19307.0,2011,Q2,,
2611,Mazda Motor Corp,17875.0,2011,Q2,,
2612,Mazda Motor Corp,20638.0,2011,Q2,,
2613,Mazda Motor Corp,30905.0,2011,Q1,,
2614,Mazda Motor Corp,19387.0,2011,Q1,,
2615,Mazda Motor Corp,14267.0,2011,Q1,,
2616,Mazda Motor Corp,21479.0,2010,Q4,,
2617,Mazda Motor Corp,15304.0,2010,Q4,,
2618,Mazda Motor Corp,18013.0,2010,Q4,,
2619,Mazda Motor Corp,18580.0,2010,Q3,,
2620,Mazda Motor Corp,19270.0,2010,Q3,,
2621,Mazda Motor Corp,20694.0,2010,Q3,,
2622,Mazda Motor Corp,18238.0,2010,Q2,,
2623,Mazda Motor Corp,22605.0,2010,Q2,,
2624,Mazda Motor Corp,18935.0,2010,Q2,,
2625,Mazda Motor Corp,23193.0,2010,Q1,,
2626,Mazda Motor Corp,17054.0,2010,Q1,,
2627,Mazda Motor Corp,15694.0,2010,Q1,,
2628,Mazda Motor Corp,18255.0,2009,Q4,,
2629,Mazda Motor Corp,14255.0,2009,Q4,,
2630,Mazda Motor Corp,15068.0,2009,Q4,,
2631,Mazda Motor Corp,14234.0,2009,Q3,,
2632,Mazda Motor Corp,26542.0,2009,Q3,,
2633,Mazda Motor Corp,19032.0,2009,Q3,,
2634,Mazda Motor Corp,13729.0,2009,Q2,,
2635,Mazda Motor Corp,16718.0,2009,Q2,,
2636,Mazda Motor Corp,16139.0,2009,Q2,,
2637,Mazda Motor Corp,21974.0,2009,Q1,,
2638,Mazda Motor Corp,16401.0,2009,Q1,,
2639,Mazda Motor Corp,15420.0,2009,Q1,,
2640,Mazda Motor Corp,17965.0,2008,Q4,,
2641,Mazda Motor Corp,14134.0,2008,Q4,,
2642,Mazda Motor Corp,16442.0,2008,Q4,,
2643,Mazda Motor Corp,16169.0,2008,Q3,,
2644,Mazda Motor Corp,23680.0,2008,Q3,,
2645,Mazda Motor Corp,22418.0,2008,Q3,,
2646,Mazda Motor Corp,23771.0,2008,Q2,,
2647,Mazda Motor Corp,27921.0,2008,Q2,,
2648,Mazda Motor Corp,23760.0,2008,Q2,,
2649,Mazda Motor Corp,32929.0,2008,Q1,,
2650,Mazda Motor Corp,23548.0,2008,Q1,,
2651,Mazda Motor Corp,21212.0,2008,Q1,,
2652,Mazda Motor Corp,24933.0,2007,Q4,,
2653,Mazda Motor Corp,20580.0,2007,Q4,,
2654,Mazda Motor Corp,22201.0,2007,Q4,,
2655,Mazda Motor Corp,25098.0,2007,Q3,,
2656,Mazda Motor Corp,24762.0,2007,Q3,,
2657,Mazda Motor Corp,25853.0,2007,Q3,,
2658,Mazda Motor Corp,25761.0,2007,Q2,,
2659,Mazda Motor Corp,26788.0,2007,Q2,,
2660,Mazda Motor Corp,21060.0,2007,Q2,,
2661,Mazda Motor Corp,37742.0,2007,Q1,,
2662,Mazda Motor Corp,22067.0,2007,Q1,,
2663,Mazda Motor Corp,19265.0,2007,Q1,,
2664,Mazda Motor Corp,19912.0,2006,Q4,,
2665,Mazda Motor Corp,20792.0,2006,Q4,,
2666,Mazda Motor Corp,18843.0,2006,Q4,,
2667,Mazda Motor Corp,20261.0,2006,Q3,,
2668,Mazda Motor Corp,22311.0,2006,Q3,,
2669,Mazda Motor Corp,25963.0,2006,Q3,,
2670,Mazda Motor Corp,23727.0,2006,Q2,,
2671,Mazda Motor Corp,27321.0,2006,Q2,,
2672,Mazda Motor Corp,22385.0,2006,Q2,,
2673,Mazda Motor Corp,25514.0,2006,Q1,,
2674,Mazda Motor Corp,23580.0,2006,Q1,,
2675,Mazda Motor Corp,18177.0,2006,Q1,,
2676,Mazda Motor Corp,19156.0,2005,Q4,,
2677,Mazda Motor Corp,17817.0,2005,Q4,,
2678,Mazda Motor Corp,19505.0,2005,Q4,,
2679,Mazda Motor Corp,19918.0,2005,Q3,,
2680,Mazda Motor Corp,22135.0,2005,Q3,,
2681,Mazda Motor Corp,24820.0,2005,Q3,,
2682,Mazda Motor Corp,21958.0,2005,Q2,,
2683,Mazda Motor Corp,26657.0,2005,Q2,,
2684,Mazda Motor Corp,22249.0,2005,Q2,,
2685,Mazda Motor Corp,26153.0,2005,Q1,,
2686,Mazda Motor Corp,20806.0,2005,Q1,,
2687,Mazda Motor Corp,17060.0,2005,Q1,,
2688,Mazda Motor Corp,20866.0,2004,Q4,,
2689,Mazda Motor Corp,17618.0,2004,Q4,,
2690,Mazda Motor Corp,21265.0,2004,Q4,,
2691,Mazda Motor Corp,18894.0,2004,Q3,,
2692,Mazda Motor Corp,21216.0,2004,Q3,,
2693,Mazda Motor Corp,23487.0,2004,Q3,,
2694,Mazda Motor Corp,26962.0,2004,Q2,,
2695,Mazda Motor Corp,27548.0,2004,Q2,,
2696,Mazda Motor Corp,21679.0,2004,Q2,,
2697,Mazda Motor Corp,25321.0,2004,Q1,,
2698,Mazda Motor Corp,20389.0,2004,Q1,,
2699,Mazda Motor Corp,18637.0,2004,Q1,,
2700,Mazda Motor Corp,23056.0,2003,Q4,,
2701,Mazda Motor Corp,19306.0,2003,Q4,,
2702,Mazda Motor Corp,21781.0,2003,Q4,,
2703,Mazda Motor Corp,20444.0,2003,Q3,,
2704,Mazda Motor Corp,28621.0,2003,Q3,,
2705,Mazda Motor Corp,26737.0,2003,Q3,,
2706,Mazda Motor Corp,25392.0,2003,Q2,,
2707,Mazda Motor Corp,23129.0,2003,Q2,,
2708,Mazda Motor Corp,19674.0,2003,Q2,,
2709,Mazda Motor Corp,18539.0,2003,Q1,,
2710,Mazda Motor Corp,17224.0,2003,Q1,,
2711,Mazda Motor Corp,14948.0,2003,Q1,,
2712,Mazda Motor Corp,16971.0,2002,Q4,,
2713,Mazda Motor Corp,15838.0,2002,Q4,,
2714,Mazda Motor Corp,14297.0,2002,Q4,,
2715,Mazda Motor Corp,24099.0,2002,Q3,,
2716,Mazda Motor Corp,32067.0,2002,Q3,,
2717,Mazda Motor Corp,26066.0,2002,Q3,,
2718,Mazda Motor Corp,28361.0,2002,Q2,,
2719,Mazda Motor Corp,25035.0,2002,Q2,,
2720,Mazda Motor Corp,21584.0,2002,Q2,,
2721,Mazda Motor Corp,22529.0,2002,Q1,,
2722,Mazda Motor Corp,16285.0,2002,Q1,,
2723,Mazda Motor Corp,15081.0,2002,Q1,,
2724,Mazda Motor Corp,19063.0,2001,Q4,,
2725,Mazda Motor Corp,19376.0,2001,Q4,,
2726,Mazda Motor Corp,23660.0,2001,Q4,,
2727,Mazda Motor Corp,19819.0,2001,Q3,,
2728,Mazda Motor Corp,22725.0,2001,Q3,,
2729,Mazda Motor Corp,24071.0,2001,Q3,,
2730,Mazda Motor Corp,28394.0,2001,Q2,,
2731,Mazda Motor Corp,24873.0,2001,Q2,,
2732,Mazda Motor Corp,21860.0,2001,Q2,,
2733,Mazda Motor Corp,24573.0,2001,Q1,,
2734,Mazda Motor Corp,22865.0,2001,Q1,,
2735,Mazda Motor Corp,18323.0,2001,Q1,,
2736,Mazda Motor Corp,19933.0,2000,Q4,,
2737,Mazda Motor Corp,18726.0,2000,Q4,,
2738,Mazda Motor Corp,21493.0,2000,Q4,,
2739,Mazda Motor Corp,23728.0,2000,Q3,,
2740,Mazda Motor Corp,22476.0,2000,Q3,,
2741,Mazda Motor Corp,24418.0,2000,Q3,,
2742,Mazda Motor Corp,25327.0,2000,Q2,,
2743,Mazda Motor Corp,24766.0,2000,Q2,,
2744,Mazda Motor Corp,21247.0,2000,Q2,,
2745,Mazda Motor Corp,20432.0,2000,Q1,,
2746,Mazda Motor Corp,19241.0,2000,Q1,,
2747,Mazda Motor Corp,13739.0,2000,Q1,,
2748,Mitsubishi Motors Corp,8708.0,2019,Q1,,
2749,Mitsubishi Motors Corp,8986.0,2018,Q4,,
2750,Mitsubishi Motors Corp,7688.0,2018,Q4,,
2751,Mitsubishi Motors Corp,8002.0,2018,Q4,,
2752,Mitsubishi Motors Corp,7705.0,2018,Q3,,
2753,Mitsubishi Motors Corp,8416.0,2018,Q3,,
2754,Mitsubishi Motors Corp,9950.0,2018,Q3,,
2755,Mitsubishi Motors Corp,11149.0,2018,Q2,,
2756,Mitsubishi Motors Corp,12416.0,2018,Q2,,
2757,Mitsubishi Motors Corp,7990.0,2018,Q2,,
2758,Mitsubishi Motors Corp,14319.0,2018,Q1,,
2759,Mitsubishi Motors Corp,12973.0,2018,Q1,,
2760,Mitsubishi Motors Corp,8480.0,2018,Q1,,
2761,Mitsubishi Motors Corp,8501.0,2017,Q4,,
2762,Mitsubishi Motors Corp,8609.0,2017,Q4,,
2763,Mitsubishi Motors Corp,7381.0,2017,Q4,,
2764,Mitsubishi Motors Corp,8430.0,2017,Q3,,
2765,Mitsubishi Motors Corp,8164.0,2017,Q3,,
2766,Mitsubishi Motors Corp,8025.0,2017,Q3,,
2767,Mitsubishi Motors Corp,7625.0,2017,Q2,,
2768,Mitsubishi Motors Corp,9429.0,2017,Q2,,
2769,Mitsubishi Motors Corp,8375.0,2017,Q2,,
2770,Mitsubishi Motors Corp,11766.0,2017,Q1,,
2771,Mitsubishi Motors Corp,10924.0,2017,Q1,,
2772,Mitsubishi Motors Corp,6457.0,2017,Q1,,
2773,Mitsubishi Motors Corp,7383.0,2016,Q4,,
2774,Mitsubishi Motors Corp,6896.0,2016,Q4,,
2775,Mitsubishi Motors Corp,7637.0,2016,Q4,,
2776,Mitsubishi Motors Corp,7191.0,2016,Q3,,
2777,Mitsubishi Motors Corp,7336.0,2016,Q3,,
2778,Mitsubishi Motors Corp,7890.0,2016,Q3,,
2779,Mitsubishi Motors Corp,8023.0,2016,Q2,,
2780,Mitsubishi Motors Corp,9025.0,2016,Q2,,
2781,Mitsubishi Motors Corp,9674.0,2016,Q2,,
2782,Mitsubishi Motors Corp,11078.0,2016,Q1,,
2783,Mitsubishi Motors Corp,7870.0,2016,Q1,,
2784,Mitsubishi Motors Corp,6264.0,2016,Q1,,
2785,Mitsubishi Motors Corp,7887.0,2015,Q4,,
2786,Mitsubishi Motors Corp,6772.0,2015,Q4,,
2787,Mitsubishi Motors Corp,7426.0,2015,Q4,,
2788,Mitsubishi Motors Corp,7556.0,2015,Q3,,
2789,Mitsubishi Motors Corp,8289.0,2015,Q3,,
2790,Mitsubishi Motors Corp,7868.0,2015,Q3,,
2791,Mitsubishi Motors Corp,7963.0,2015,Q2,,
2792,Mitsubishi Motors Corp,9575.0,2015,Q2,,
2793,Mitsubishi Motors Corp,8216.0,2015,Q2,,
2794,Mitsubishi Motors Corp,9764.0,2015,Q1,,
2795,Mitsubishi Motors Corp,7533.0,2015,Q1,,
2796,Mitsubishi Motors Corp,6493.0,2015,Q1,,
2797,Mitsubishi Motors Corp,6545.0,2014,Q4,,
2798,Mitsubishi Motors Corp,6534.0,2014,Q4,,
2799,Mitsubishi Motors Corp,6199.0,2014,Q4,,
2800,Mitsubishi Motors Corp,5558.0,2014,Q3,,
2801,Mitsubishi Motors Corp,6786.0,2014,Q3,,
2802,Mitsubishi Motors Corp,6349.0,2014,Q3,,
2803,Mitsubishi Motors Corp,6021.0,2014,Q2,,
2804,Mitsubishi Motors Corp,7269.0,2014,Q2,,
2805,Mitsubishi Motors Corp,6542.0,2014,Q2,,
2806,Mitsubishi Motors Corp,8996.0,2014,Q1,,
2807,Mitsubishi Motors Corp,5977.0,2014,Q1,,
2808,Mitsubishi Motors Corp,4867.0,2014,Q1,,
2809,Mitsubishi Motors Corp,6423.0,2013,Q4,,
2810,Mitsubishi Motors Corp,6071.0,2013,Q4,,
2811,Mitsubishi Motors Corp,4752.0,2013,Q4,,
2812,Mitsubishi Motors Corp,4001.0,2013,Q3,,
2813,Mitsubishi Motors Corp,5281.0,2013,Q3,,
2814,Mitsubishi Motors Corp,5230.0,2013,Q3,,
2815,Mitsubishi Motors Corp,5297.0,2013,Q2,,
2816,Mitsubishi Motors Corp,4715.0,2013,Q2,,
2817,Mitsubishi Motors Corp,4461.0,2013,Q2,,
2818,Mitsubishi Motors Corp,5286.0,2013,Q1,,
2819,Mitsubishi Motors Corp,6051.0,2013,Q1,,
2820,Mitsubishi Motors Corp,4659.0,2013,Q1,,
2821,Mitsubishi Motors Corp,4113.0,2012,Q4,,
2822,Mitsubishi Motors Corp,3574.0,2012,Q4,,
2823,Mitsubishi Motors Corp,3981.0,2012,Q4,,
2824,Mitsubishi Motors Corp,4806.0,2012,Q3,,
2825,Mitsubishi Motors Corp,4249.0,2012,Q3,,
2826,Mitsubishi Motors Corp,4194.0,2012,Q3,,
2827,Mitsubishi Motors Corp,5411.0,2012,Q2,,
2828,Mitsubishi Motors Corp,5575.0,2012,Q2,,
2829,Mitsubishi Motors Corp,5280.0,2012,Q2,,
2830,Mitsubishi Motors Corp,7160.0,2012,Q1,,
2831,Mitsubishi Motors Corp,4736.0,2012,Q1,,
2832,Mitsubishi Motors Corp,4711.0,2012,Q1,,
2833,Mitsubishi Motors Corp,5032.0,2011,Q4,,
2834,Mitsubishi Motors Corp,3735.0,2011,Q4,,
2835,Mitsubishi Motors Corp,4378.0,2011,Q4,,
2836,Mitsubishi Motors Corp,5803.0,2011,Q3,,
2837,Mitsubishi Motors Corp,7985.0,2011,Q3,,
2838,Mitsubishi Motors Corp,7972.0,2011,Q3,,
2839,Mitsubishi Motors Corp,8299.0,2011,Q2,,
2840,Mitsubishi Motors Corp,7568.0,2011,Q2,,
2841,Mitsubishi Motors Corp,8081.0,2011,Q2,,
